Date/Time,InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly)
 01/15  02:00:00,77023260,266636088.8
 01/15  03:00:00,77023260,266621463.2
 01/15  04:00:00,77023260,266593288.3
 01/15  05:00:00,77023260,267358674.9
 01/15  06:00:00,77023260,267323617.4
 01/15  07:00:00,77023260,267380570.7
 01/15  08:00:00,73567222.12,238442474.3
 01/15  09:00:00,55996438.95,208262847.6
 01/15  10:00:00,47417558.09,199796237.4
 01/15  11:00:00,51496957.5,203904091
 01/15  12:00:00,46660447.76,201520835.9
 01/15  13:00:00,46660378.97,199020296.8
 01/15  14:00:00,46487428.05,199002001.1
 01/15  15:00:00,48172989.74,200813137.1
 01/15  16:00:00,54086874.9,206713560.3
 01/15  17:00:00,74469433.99,226729466.7
 01/15  18:00:00,77023260,267104079.4
 01/15  19:00:00,77023260,267118101.2
 01/15  20:00:00,77023260,267972601.3
 01/15  21:00:00,77023260,267863259.1
 01/15  22:00:00,77023260,267449616.3
 01/15  23:00:00,77023260,266881991.3
 01/15  24:00:00,77023260,269355306.9
 01/16  01:00:00,77023260,266863226.1
 01/16  02:00:00,77023260,266848830.4
 01/16  03:00:00,77023260,266831592.9
 01/16  04:00:00,77023260,266817189.9
 01/16  05:00:00,77023260,267607542.4
 01/16  06:00:00,77023260,267534207.8
 01/16  07:00:00,77023260,267575389.5
 01/16  08:00:00,74575260.58,239643144.1
 01/16  09:00:00,57371143.81,209822737.5
 01/16  10:00:00,47380085.3,199912130.5
 01/16  11:00:00,46415970.99,198995945.5
 01/16  12:00:00,46844440.7,201904912.5
 01/16  13:00:00,48937601.52,201525792
 01/16  14:00:00,53910918.39,206596593.7
 01/16  15:00:00,54117364.09,206797074.8
 01/16  16:00:00,52588801.47,205185590.6
 01/16  17:00:00,73977547.44,226196545.9
 01/16  18:00:00,77023260,260769095.4
 01/16  19:00:00,77023260,267036898.7
 01/16  20:00:00,77023260,267779028
 01/16  21:00:00,77023260,267723099.3
 01/16  22:00:00,77023260,267326170.3
 01/16  23:00:00,77023260,266740337
 01/16  24:00:00,77023260,269203692.8
 01/17  01:00:00,77023260,266714401.5
 01/17  02:00:00,77023260,266694441.9
 01/17  03:00:00,77023260,266675767.9
 01/17  04:00:00,77023260,266670560.3
 01/17  05:00:00,77023260,270629198.5
 01/17  06:00:00,77023260,270017948.8
 01/17  07:00:00,77023260,311825425
 01/17  08:00:00,387463563.1,593543585.9
 01/17  09:00:00,289735874.8,713388896.9
 01/17  10:00:00,269956570.8,710450234.4
 01/17  11:00:00,255431913.6,731356077.2
 01/17  12:00:00,245886963.8,730333717.6
 01/17  13:00:00,253374239.9,735041487.2
 01/17  14:00:00,257713878.3,724374715.2
 01/17  15:00:00,256296007.8,717592425.8
 01/17  16:00:00,268605996.4,717640524.9
 01/17  17:00:00,388987057.8,829736043.6
 01/17  18:00:00,407770200,644524886.9
 01/17  19:00:00,407770200,646496748.9
 01/17  20:00:00,407770200,640070426.8
 01/17  21:00:00,407770200,641602595.4
 01/17  22:00:00,77023260,266811552.4
 01/17  23:00:00,77023260,266899409.3
 01/17  24:00:00,77023260,269482033.4
 01/18  01:00:00,77023260,266937664.6
 01/18  02:00:00,77023260,266938051.7
 01/18  03:00:00,77023260,266944023.6
 01/18  04:00:00,77023260,266946049.1
 01/18  05:00:00,77023260,267763408.4
 01/18  06:00:00,77023260,267702917.1
 01/18  07:00:00,77023260,315959871.4
 01/18  08:00:00,402072894.5,611863104.6
 01/18  09:00:00,367468242.1,800709334.4
 01/18  10:00:00,320628368.7,753992714
 01/18  11:00:00,292597624.5,746723052
 01/18  12:00:00,264090628.9,718925431
 01/18  13:00:00,247119802.8,685985196.7
 01/18  14:00:00,258254127,681839538.6
 01/18  15:00:00,253821531.7,681712480.8
 01/18  16:00:00,252585361,684507420.3
 01/18  17:00:00,371895827.1,792199380.4
 01/18  18:00:00,407770200,631133043.2
 01/18  19:00:00,407770200,637524375.7
 01/18  20:00:00,407770200,638385791.1
 01/18  21:00:00,407770200,638372079.2
 01/18  22:00:00,77023260,267408656
 01/18  23:00:00,77023260,266933302.1
 01/18  24:00:00,77023260,269500955.9
 01/19  01:00:00,77023260,266946444.5
 01/19  02:00:00,77023260,266923651.5
 01/19  03:00:00,77023260,266931827.7
 01/19  04:00:00,77023260,266947702.3
 01/19  05:00:00,77023260,267764432.5
 01/19  06:00:00,77023260,267682104.1
 01/19  07:00:00,77023260,311606066.8
 01/19  08:00:00,400323421.9,605788227.3
 01/19  09:00:00,337491858.9,761049512.4
 01/19  10:00:00,264014718,701453870.3
 01/19  11:00:00,252854258.5,728315020.9
 01/19  12:00:00,247549425.9,716797026.4
 01/19  13:00:00,253267893.6,746005575.3
 01/19  14:00:00,272974078.3,763673481.2
 01/19  15:00:00,257014910.4,731417858.9
 01/19  16:00:00,327946447,783070521.7
 01/19  17:00:00,401223647.6,855674547.4
 01/19  18:00:00,407770200,666713754.6
 01/19  19:00:00,407770200,662730905.7
 01/19  20:00:00,407770200,645711410.6
 01/19  21:00:00,407770200,649594000.2
 01/19  22:00:00,77023260,267496485.9
 01/19  23:00:00,77023260,266985814.2
 01/19  24:00:00,77023260,269540076
 01/20  01:00:00,77023260,267005927.7
 01/20  02:00:00,77023260,267017299
 01/20  03:00:00,77023260,266988003.2
 01/20  04:00:00,77023260,266962074.6
 01/20  05:00:00,77023260,271042204.9
 01/20  06:00:00,77023260,270392758.9
 01/20  07:00:00,77023260,328708467
 01/20  08:00:00,401075775.8,619163833
